User,User service ID,Group,Cluster name,Cluster number
VoteSmart,91016375,Democrats,Liberal Dems|LGBT,22
teambluedat,469523424,Democrats,Liberal Dems|LGBT,22
jimwitkins,18169981,Democrats,Liberal Dems|LGBT,22
DGoodmantrublu,51203483,Democrats,Liberal Dems|LGBT,22
matbreen,21713693,Democrats,Liberal Dems|LGBT,22
JasonRRae,24892146,Democrats,Liberal Dems|LGBT,22
NHYoungDems,44431715,Democrats,Liberal Dems|LGBT,22
DanielJODonnell,198720628,Democrats,Liberal Dems|LGBT,22
susanheavey,109287646,Democrats,Liberal Dems|LGBT,22
andiwilson84,73086423,Democrats,Liberal Dems|LGBT,22
ponumurray,72846479,Democrats,Liberal Dems|LGBT,22
TylerEdwards09,3127728562,Democrats,Liberal Dems|LGBT,22
hollyedexter,205428474,Democrats,Liberal Dems|LGBT,22
TomAdler,16472802,Democrats,Liberal Dems|LGBT,22
MykleT,14481589,Democrats,Liberal Dems|LGBT,22
jennbcoulter,75822831,Democrats,Liberal Dems|LGBT,22
UniteWomenWA,1901619300,Democrats,Liberal Dems|LGBT,22
itsthatseanguy,17175457,Democrats,Liberal Dems|LGBT,22
cgentilviso,121305860,Democrats,Liberal Dems|LGBT,22
Flo_rinse,250647032,Democrats,Liberal Dems|LGBT,22
robcamacho,23224924,Democrats,Liberal Dems|LGBT,22
Kaargav,21059647,Democrats,Liberal Dems|LGBT,22
abbeyclements,222319683,Democrats,Liberal Dems|LGBT,22
JeffSantosShow,37469127,Democrats,Liberal Dems|LGBT,22
chester_julia,1158773005,Democrats,Liberal Dems|LGBT,22
lucasgrindley,17922476,Democrats,Liberal Dems|LGBT,22
Mrollando,149573732,Democrats,Liberal Dems|LGBT,22
crl_fitzpatrick,224909420,Democrats,Liberal Dems|LGBT,22
DenisDison,10950112,Democrats,Liberal Dems|LGBT,22
ipimi,185448870,Democrats,Liberal Dems|LGBT,22
Politicore,270711738,Democrats,Liberal Dems|LGBT,22
MariaCuomoCole,863216444,Democrats,Liberal Dems|LGBT,22
AnonyMissBadger,268776374,Democrats,Liberal Dems|LGBT,22
UniteWomenGA,1101769916,Democrats,Liberal Dems|LGBT,22
DrLindaShelton,44983352,Democrats,Liberal Dems|LGBT,22
cindicreager,131278640,Democrats,Liberal Dems|LGBT,22
MISenDems,19774211,Democrats,Liberal Dems|LGBT,22
olemissliberal,334320138,Democrats,Liberal Dems|LGBT,22
groovyhippie4u,206327748,Democrats,Liberal Dems|LGBT,22
ScottSokol,14990794,Democrats,Liberal Dems|LGBT,22
CTSenateDems,31121154,Democrats,Liberal Dems|LGBT,22
ladykayaker,23485619,Democrats,Liberal Dems|LGBT,22
erinbilbray,1531980092,Democrats,Liberal Dems|LGBT,22
RosinaLucibello,25436193,Democrats,Liberal Dems|LGBT,22
EvanEngland,32950567,Democrats,Liberal Dems|LGBT,22
dnagcdcocom,20449950,Democrats,Liberal Dems|LGBT,22
michaelajones,16612454,Democrats,Liberal Dems|LGBT,22
LALGBTCenter,18462603,Democrats,Liberal Dems|LGBT,22
SusanBeehler,39296095,Democrats,Liberal Dems|LGBT,22
MichaelBouldin,98482432,Democrats,Liberal Dems|LGBT,22
Itayhod,28712466,Democrats,Liberal Dems|LGBT,22
scederbe,14167657,Democrats,Liberal Dems|LGBT,22
meredithCtucker,225690324,Democrats,Liberal Dems|LGBT,22
wi_defender,285066838,Democrats,Liberal Dems|LGBT,22
BrettHulseyWI,234132941,Democrats,Liberal Dems|LGBT,22
kimprussell,26639812,Democrats,Liberal Dems|LGBT,22
EdwinWee,28830854,Democrats,Liberal Dems|LGBT,22
egvick,8835652,Democrats,Liberal Dems|LGBT,22
kevinjk,15074175,Democrats,Liberal Dems|LGBT,22
IDECLAIRMEDIA,16003300,Democrats,Liberal Dems|LGBT,22
forthisItweet,4839340449,Democrats,Liberal Dems|LGBT,22
UniteWomenWY,1118123628,Democrats,Liberal Dems|LGBT,22
SBSwenson,16263859,Democrats,Liberal Dems|LGBT,22
BarbByrum,17492763,Democrats,Liberal Dems|LGBT,22
jay_lass,15650946,Democrats,Liberal Dems|LGBT,22
GregoryLewis22,610237657,Democrats,Liberal Dems|LGBT,22
joelazzerini,20953701,Democrats,Liberal Dems|LGBT,22
waflanagan,105560705,Democrats,Liberal Dems|LGBT,22
katbeep,18123264,Democrats,Liberal Dems|LGBT,22
madcubans,16368692,Democrats,Liberal Dems|LGBT,22
tiffany_willis,22528795,Democrats,Liberal Dems|LGBT,22
TrueDemocat,23001277,Democrats,Liberal Dems|LGBT,22
lizfarrington,281741676,Democrats,Liberal Dems|LGBT,22
losharpley,113594462,Democrats,Liberal Dems|LGBT,22
jehnius,296701896,Democrats,Liberal Dems|LGBT,22
AFWorkforce,331935899,Democrats,Liberal Dems|LGBT,22
GovJakeWagner,318490279,Democrats,Liberal Dems|LGBT,22
News_Editorials,15240851,Democrats,Liberal Dems|LGBT,22
mjwatts1983,32256414,Democrats,Liberal Dems|LGBT,22
kofihunt,261955254,Democrats,Liberal Dems|LGBT,22
emv52,58619336,Democrats,Liberal Dems|LGBT,22
danrolle,14566557,Democrats,Liberal Dems|LGBT,22
BernardWhitman,14311688,Democrats,Liberal Dems|LGBT,22
garlandgates,84936614,Democrats,Liberal Dems|LGBT,22
palsimon,15966615,Democrats,Liberal Dems|LGBT,22
rochellesevier,21767984,Democrats,Liberal Dems|LGBT,22
wigazette,75274615,Democrats,Liberal Dems|LGBT,22
getoutdemvotes,189986982,Democrats,Liberal Dems|LGBT,22
trent_schacht,65533134,Democrats,Liberal Dems|LGBT,22
JeffreyCampagna,17784669,Democrats,Liberal Dems|LGBT,22
ncrainbowgrrl,49814519,Democrats,Liberal Dems|LGBT,22
msfried315,22240649,Democrats,Liberal Dems|LGBT,22
EAlmquist,21265109,Democrats,Liberal Dems|LGBT,22
LulusUmi09,343027478,Democrats,Liberal Dems|LGBT,22
BKHatton,461334990,Democrats,Liberal Dems|LGBT,22
MBesterman,14189467,Democrats,Liberal Dems|LGBT,22
atdleft,14779855,Democrats,Liberal Dems|LGBT,22
Marc_Goldberg,158007010,Democrats,Liberal Dems|LGBT,22
SethPlatt,15574892,Democrats,Liberal Dems|LGBT,22
KHobertFlynn,143430896,Democrats,Liberal Dems|LGBT,22
KayeKoonce,21968593,Democrats,Liberal Dems|LGBT,22
ericbyler,23407635,Democrats,Liberal Dems|LGBT,22
ScottyUrb,14597351,Democrats,Liberal Dems|LGBT,22
latte_lib_86,36488916,Democrats,Liberal Dems|LGBT,22
JHKleschinsky,20285726,Democrats,Liberal Dems|LGBT,22
madingbaum,16659947,Democrats,Liberal Dems|LGBT,22
SarahToce,76707744,Democrats,Liberal Dems|LGBT,22
4POUNDTONGUE,16683842,Democrats,Liberal Dems|LGBT,22
kpwalling,211207200,Democrats,Liberal Dems|LGBT,22
rorysmichaels,121227845,Democrats,Liberal Dems|LGBT,22
KonaSusan,25476038,Democrats,Liberal Dems|LGBT,22
NathanTriplett,15743525,Democrats,Liberal Dems|LGBT,22
wakullawriter,29745364,Democrats,Liberal Dems|LGBT,22
AndySzekeres,39364668,Democrats,Liberal Dems|LGBT,22
ebottcher,32279166,Democrats,Liberal Dems|LGBT,22
kiefpief,20798128,Democrats,Liberal Dems|LGBT,22
JilNelson,15429247,Democrats,Liberal Dems|LGBT,22
TeamTudor,364615668,Democrats,Liberal Dems|LGBT,22
NEAPoliticalDir,207331730,Democrats,Liberal Dems|LGBT,22
TheBlueDeal,167150263,Democrats,Liberal Dems|LGBT,22
WinConInc,45686755,Democrats,Liberal Dems|LGBT,22
leestorrow,122131223,Democrats,Liberal Dems|LGBT,22
sethbadam,48483271,Democrats,Liberal Dems|LGBT,22
jordanahibbs,30793240,Democrats,Liberal Dems|LGBT,22
TerraMarQue,27229155,Democrats,Liberal Dems|LGBT,22
Duh_Progressive,74515144,Democrats,Liberal Dems|LGBT,22
CharlieAndMe,28974585,Democrats,Liberal Dems|LGBT,22
Vickirn,16560956,Democrats,Liberal Dems|LGBT,22
GraysonSD,28225322,Democrats,Liberal Dems|LGBT,22
garytx,14136114,Democrats,Liberal Dems|LGBT,22
BennettMoase,185203900,Democrats,Liberal Dems|LGBT,22
PFFNH1,191394755,Democrats,Liberal Dems|LGBT,22
Murdockreport,195403144,Democrats,Liberal Dems|LGBT,22
billschwulst,33354174,Democrats,Liberal Dems|LGBT,22
ChloDubs,17279281,Democrats,Liberal Dems|LGBT,22
Evolve_Us,1235371903,Democrats,Liberal Dems|LGBT,22
jessewhite46,27170544,Democrats,Liberal Dems|LGBT,22
PokerDame,24548153,Democrats,Liberal Dems|LGBT,22
NextGen_NH,2666500586,Democrats,Liberal Dems|LGBT,22
ProgressNowNM,168730712,Democrats,Liberal Dems|LGBT,22
imsooverzat,788503268,Democrats,Liberal Dems|LGBT,22
MarkBrewerDems,1486451796,Democrats,Liberal Dems|LGBT,22
Scott_Wolfson,18369383,Democrats,Liberal Dems|LGBT,22
votes4women1920,2189369726,Democrats,Liberal Dems|LGBT,22
wfowlkes,13871082,Democrats,Liberal Dems|LGBT,22
emilyanncain,171149542,Democrats,Liberal Dems|LGBT,22
BoxtimeNX,269186939,Democrats,Liberal Dems|LGBT,22
Teamster160,241089047,Democrats,Liberal Dems|LGBT,22
PDelPonte,19288965,Democrats,Liberal Dems|LGBT,22
madprofessah,15347970,Democrats,Liberal Dems|LGBT,22
ConservoterJH,153545382,Democrats,Liberal Dems|LGBT,22
jordankrueger,1325,Democrats,Liberal Dems|LGBT,22
DavidMRolf,386135734,Democrats,Liberal Dems|LGBT,22
MD4MO,54027951,Democrats,Liberal Dems|LGBT,22
DarrellBouldin,7968152,Democrats,Liberal Dems|LGBT,22
christopherneff,51921301,Democrats,Liberal Dems|LGBT,22
OhioHubNow,606504405,Democrats,Liberal Dems|LGBT,22
mainstreetweets,66297057,Democrats,Liberal Dems|LGBT,22
Alderman_Pawar,278770101,Democrats,Liberal Dems|LGBT,22
anthonycaldwell,19045827,Democrats,Liberal Dems|LGBT,22
stinacristina,19552358,Democrats,Liberal Dems|LGBT,22
DinaMeis,19544612,Democrats,Liberal Dems|LGBT,22
DrSriram,16678441,Democrats,Liberal Dems|LGBT,22
jserves,17501295,Democrats,Liberal Dems|LGBT,22
Meyers_PR,88704452,Democrats,Liberal Dems|LGBT,22
pwreid,14539213,Democrats,Liberal Dems|LGBT,22
WestleyBayas,19667003,Democrats,Liberal Dems|LGBT,22
andydl321,33273634,Democrats,Liberal Dems|LGBT,22
mfclark,147055861,Democrats,Liberal Dems|LGBT,22
AmHeartAdvocacy,71028773,Democrats,Liberal Dems|LGBT,22
LGBTMilPartners,410373517,Democrats,Liberal Dems|LGBT,22
upanatm,16329747,Democrats,Liberal Dems|LGBT,22
Michigandmurray,18049891,Democrats,Liberal Dems|LGBT,22
MikeLawlor,159446723,Democrats,Liberal Dems|LGBT,22
Grieboski,13478282,Democrats,Liberal Dems|LGBT,22
SteveESpaulding,109685703,Democrats,Liberal Dems|LGBT,22
stephenpeters2,35318910,Democrats,Liberal Dems|LGBT,22
AshleyBoasso,23898335,Democrats,Liberal Dems|LGBT,22
jgsf1987,16086967,Democrats,Liberal Dems|LGBT,22
TylerBlackmon,34656830,Democrats,Liberal Dems|LGBT,22
andrewkennerly,14540690,Democrats,Liberal Dems|LGBT,22
MikeCollinsPR,15571482,Democrats,Liberal Dems|LGBT,22
JohnEWalsh14,29761740,Democrats,Liberal Dems|LGBT,22
benfinzel,63321811,Democrats,Liberal Dems|LGBT,22
GeneticLiberal,141249668,Democrats,Liberal Dems|LGBT,22
B_RadWill,471701572,Democrats,Liberal Dems|LGBT,22
dogshowaddict45,79338890,Democrats,Liberal Dems|LGBT,22
jarodkeith,58884409,Democrats,Liberal Dems|LGBT,22
billmanzi,22695433,Democrats,Liberal Dems|LGBT,22
Carrera13,16844715,Democrats,Liberal Dems|LGBT,22
DMicalizio,361559944,Democrats,Liberal Dems|LGBT,22
evolvingjen,24031816,Democrats,Liberal Dems|LGBT,22
AtheistVet,61724680,Democrats,Liberal Dems|LGBT,22
maison21,20931953,Democrats,Liberal Dems|LGBT,22
capricorn1860,118552712,Democrats,Liberal Dems|LGBT,22
preventharm,47127629,Democrats,Liberal Dems|LGBT,22
chirimoyaKris,21175813,Democrats,Liberal Dems|LGBT,22
CampaignStarUSA,2541830708,Democrats,Liberal Dems|LGBT,22
ILCleanJobs,2992461376,Democrats,Liberal Dems|LGBT,22
LarryAccomplish,1037084538,Democrats,Liberal Dems|LGBT,22
Bradybuzz,27978179,Democrats,Liberal Dems|LGBT,22
darlene09465021,124267704,Democrats,Liberal Dems|LGBT,22
ProgBlacksmith,142860446,Democrats,Liberal Dems|LGBT,22
CWynnykWilson,1093610112,Democrats,Liberal Dems|LGBT,22
CenturionGrpDC,308664726,Democrats,Liberal Dems|LGBT,22
bedwards09,20012145,Democrats,Liberal Dems|LGBT,22
madmommadmom,724445833,Democrats,Liberal Dems|LGBT,22
Janet4OH,2414827232,Democrats,Liberal Dems|LGBT,22
ColoradoMom22,17310523,Democrats,Liberal Dems|LGBT,22
MootsaGootsa,43740210,Democrats,Liberal Dems|LGBT,22
CyberVines,289127982,Democrats,Liberal Dems|LGBT,22
MatsKBj,196409507,Democrats,Liberal Dems|LGBT,22
PamelaLeavey,15993333,Democrats,Liberal Dems|LGBT,22
KevinFitts,249880957,Democrats,Liberal Dems|LGBT,22
michbeyer,170473268,Democrats,Liberal Dems|LGBT,22
JoeDiSano,15496626,Democrats,Liberal Dems|LGBT,22
annfriedman,20153725,US Political Reporting,Pop Culture Journos,23
morninggloria,25375836,US Political Reporting,Pop Culture Journos,23
HuffPostMedia,24816848,US Political Reporting,Pop Culture Journos,23
petridishes,49986034,US Political Reporting,Pop Culture Journos,23
AlyssaRosenberg,17174089,US Political Reporting,Pop Culture Journos,23
tomgara,5845492,US Political Reporting,Pop Culture Journos,23
mat,11113,US Political Reporting,Pop Culture Journos,23
thelindywest,73244642,US Political Reporting,Pop Culture Journos,23
michaelhayes,7764332,US Political Reporting,Pop Culture Journos,23
bendreyfuss,18269124,US Political Reporting,Pop Culture Journos,23
patkiernan,22883726,US Political Reporting,Pop Culture Journos,23
HuffPostLive,278093318,US Political Reporting,Pop Culture Journos,23
lauraolin,14069365,US Political Reporting,Pop Culture Journos,23
nitashatiku,24421464,US Political Reporting,Pop Culture Journos,23
aminatou,15204082,US Political Reporting,Pop Culture Journos,23
jonathanwald,17212434,US Political Reporting,Pop Culture Journos,23
annehelen,16714443,US Political Reporting,Pop Culture Journos,23
katiejmbaker,20956686,US Political Reporting,Pop Culture Journos,23
JessicaKRoy,22278197,US Political Reporting,Pop Culture Journos,23
jessmisener,56501671,US Political Reporting,Pop Culture Journos,23
NellieBowles,290890104,US Political Reporting,Pop Culture Journos,23
s_m_i,14173930,US Political Reporting,Pop Culture Journos,23
TaylorLorenz,208725869,US Political Reporting,Pop Culture Journos,23
alexweprin,14591406,US Political Reporting,Pop Culture Journos,23
LanceUlanoff,1501471,US Political Reporting,Pop Culture Journos,23
ellievhall,15688781,US Political Reporting,Pop Culture Journos,23
dodaistewart,30752163,US Political Reporting,Pop Culture Journos,23
jtes,20121682,US Political Reporting,Pop Culture Journos,23
jpressler,25742478,US Political Reporting,Pop Culture Journos,23
samir,115396965,US Political Reporting,Pop Culture Journos,23
AlexMLeo,104692306,US Political Reporting,Pop Culture Journos,23
emmacargo,189896485,US Political Reporting,Pop Culture Journos,23
teamtrace,3243500510,US Political Reporting,Pop Culture Journos,23
clintonyates,21920875,US Political Reporting,Pop Culture Journos,23
dominicholden,18874870,US Political Reporting,Pop Culture Journos,23
socarolinesays,168606911,US Political Reporting,Pop Culture Journos,23
emmaladyrose,123655512,US Political Reporting,Pop Culture Journos,23
JamieStelter,32542903,US Political Reporting,Pop Culture Journos,23
WaltHickey,235700566,US Political Reporting,Pop Culture Journos,23
MattBors,15161984,US Political Reporting,Pop Culture Journos,23
greghoward88,242601373,US Political Reporting,Pop Culture Journos,23
ashleyfeinberg,165944767,US Political Reporting,Pop Culture Journos,23
MarlowNYC,24544452,US Political Reporting,Pop Culture Journos,23
mollylambert,136220221,US Political Reporting,Pop Culture Journos,23
natashavc,21329739,US Political Reporting,Pop Culture Journos,23
Walldo,17614726,US Political Reporting,Pop Culture Journos,23
colinjones,17934812,US Political Reporting,Pop Culture Journos,23
nona,21351460,US Political Reporting,Pop Culture Journos,23
owenthomas,3034251,US Political Reporting,Pop Culture Journos,23
EmilyDreyfuss,38282454,US Political Reporting,Pop Culture Journos,23
maxlinsky,15813069,US Political Reporting,Pop Culture Journos,23
Joy_Resmovits,100818837,US Political Reporting,Pop Culture Journos,23
_Cooper,160123057,US Political Reporting,Pop Culture Journos,23
amyodell,18690342,US Political Reporting,Pop Culture Journos,23
jaweedkaleem,14819030,US Political Reporting,Pop Culture Journos,23
JimDalrympleII,37280980,US Political Reporting,Pop Culture Journos,23
AlanaMassey,420694593,US Political Reporting,Pop Culture Journos,23
julesdwit,2219131,US Political Reporting,Pop Culture Journos,23
HeyVeronica,21113166,US Political Reporting,Pop Culture Journos,23
paleofuture,16877374,US Political Reporting,Pop Culture Journos,23
smalera,14714825,US Political Reporting,Pop Culture Journos,23
rachel,14653034,US Political Reporting,Pop Culture Journos,23
HuffPostBlog,131500972,US Political Reporting,Pop Culture Journos,23
markarms,7786202,US Political Reporting,Pop Culture Journos,23
kibblesmith,14641347,US Political Reporting,Pop Culture Journos,23
ceodonovan,415798356,US Political Reporting,Pop Culture Journos,23
j_zimms,14714760,US Political Reporting,Pop Culture Journos,23
alanalevinson,83850551,US Political Reporting,Pop Culture Journos,23
jorcohen,24643209,US Political Reporting,Pop Culture Journos,23
thecajunboy,17281876,US Political Reporting,Pop Culture Journos,23
zoeschlanger,33801277,US Political Reporting,Pop Culture Journos,23
kath_krueger,228990510,US Political Reporting,Pop Culture Journos,23
ira,20926233,US Political Reporting,Pop Culture Journos,23
marypilon,17091688,US Political Reporting,Pop Culture Journos,23
achorowitz,21875625,US Political Reporting,Pop Culture Journos,23
bobbyfinger,20860169,US Political Reporting,Pop Culture Journos,23
Rovzar,28867927,US Political Reporting,Pop Culture Journos,23
jerrysaltz,90573676,US Political Reporting,Pop Culture Journos,23
videodrew,18252171,US Political Reporting,Pop Culture Journos,23
millie,23803,US Political Reporting,Pop Culture Journos,23
catesish,354036742,US Political Reporting,Pop Culture Journos,23
nancyfranklin,14099834,US Political Reporting,Pop Culture Journos,23
mckinneykelsey,16795115,US Political Reporting,Pop Culture Journos,23
StephMBuck,28440908,US Political Reporting,Pop Culture Journos,23
gavinpurcell,5848412,US Political Reporting,Pop Culture Journos,23
clairehoworth,84692564,US Political Reporting,Pop Culture Journos,23
frankpallotta,31422711,US Political Reporting,Pop Culture Journos,23
rossneumann,65688328,US Political Reporting,Pop Culture Journos,23
amberdiscko,23449384,US Political Reporting,Pop Culture Journos,23
SocialMia,37104266,US Political Reporting,Pop Culture Journos,23
WBJenna,847952845,US Political Reporting,Pop Culture Journos,23
DPD_,154713841,US Political Reporting,Pop Culture Journos,23
KTHeaney,242058793,US Political Reporting,Pop Culture Journos,23
CharlotteAlter,774510134,US Political Reporting,Pop Culture Journos,23
HuffPostWeird,125567504,US Political Reporting,Pop Culture Journos,23
joshpetri,363368593,US Political Reporting,Pop Culture Journos,23
BrianJMoylan,64205763,US Political Reporting,Pop Culture Journos,23
jennykutner,268637163,US Political Reporting,Pop Culture Journos,23
JohannaBarr,15187701,US Political Reporting,Pop Culture Journos,23
laura_june,11361262,US Political Reporting,Pop Culture Journos,23
TomNamako,160951141,US Political Reporting,Pop Culture Journos,23
joannarothkopf,95140763,US Political Reporting,Pop Culture Journos,23
kurtsoller,18172531,US Political Reporting,Pop Culture Journos,23
stableford,23442490,US Political Reporting,Pop Culture Journos,23
versharma,16400248,US Political Reporting,Pop Culture Journos,23
alexiskleinman,137319969,US Political Reporting,Pop Culture Journos,23
KGeee,21834922,US Political Reporting,Pop Culture Journos,23
AllisonPDavis,15088579,US Political Reporting,Pop Culture Journos,23
rzgreenfield,48416851,US Political Reporting,Pop Culture Journos,23
stellabugbee,56506548,US Political Reporting,Pop Culture Journos,23
kavithadavidson,16839223,US Political Reporting,Pop Culture Journos,23
MedinaMora,143298835,US Political Reporting,Pop Culture Journos,23
jawnita,15856563,US Political Reporting,Pop Culture Journos,23
twitney,1112421,US Political Reporting,Pop Culture Journos,23
youngsinick,22111533,US Political Reporting,Pop Culture Journos,23
originalspin,14278608,US Political Reporting,Pop Culture Journos,23
LoriFradkin,30683804,US Political Reporting,Pop Culture Journos,23
Bookgirl96,15098005,US Political Reporting,Pop Culture Journos,23
NYHistory,18768225,US Political Reporting,Pop Culture Journos,23
katespencer,14415143,US Political Reporting,Pop Culture Journos,23
HuffPostCrime,317393966,US Political Reporting,Pop Culture Journos,23
LaurenBans,21208238,US Political Reporting,Pop Culture Journos,23
marcusgilmer,14326420,US Political Reporting,Pop Culture Journos,23
manymanywords,92095451,US Political Reporting,Pop Culture Journos,23
YrBFF,2726777680,US Political Reporting,Pop Culture Journos,23
racheld,25684077,US Political Reporting,Pop Culture Journos,23
msemilymccombs,25544125,US Political Reporting,Pop Culture Journos,23
saba_h,181419468,US Political Reporting,Pop Culture Journos,23
thrasherxy,1731805261,US Political Reporting,Pop Culture Journos,23
mitchsunderland,30729355,US Political Reporting,Pop Culture Journos,23
PLFino,15519128,US Political Reporting,Pop Culture Journos,23
leahbeckmann,234523735,US Political Reporting,Pop Culture Journos,23
sethporges,14256759,US Political Reporting,Pop Culture Journos,23
AbigailDJ,26019444,US Political Reporting,Pop Culture Journos,23
media_ink,76404002,US Political Reporting,Pop Culture Journos,23
JenniferMascia,52597934,US Political Reporting,Pop Culture Journos,23
mikkipedia,18817351,US Political Reporting,Pop Culture Journos,23
erinleecarr,30055993,US Political Reporting,Pop Culture Journos,23
JackSmithIV,27306129,US Political Reporting,Pop Culture Journos,23
sophiekleeman,472552916,US Political Reporting,Pop Culture Journos,23
TasneemN,45814173,US Political Reporting,Pop Culture Journos,23
lukebroadwater,26756955,US Political Reporting,Pop Culture Journos,23
lindsayism,1672601,US Political Reporting,Pop Culture Journos,23
rachelysanders,190550701,US Political Reporting,Pop Culture Journos,23
expresident,14051352,US Political Reporting,Pop Culture Journos,23
sbstryker,221952464,US Political Reporting,Pop Culture Journos,23
annabreslaw,1072705148,US Political Reporting,Pop Culture Journos,23
katepalms,19116438,US Political Reporting,Pop Culture Journos,23
LauralizHibbard,16889060,US Political Reporting,Pop Culture Journos,23
samthielman,17220917,US Political Reporting,Pop Culture Journos,23
KelleyLCarter,16138216,US Political Reporting,Pop Culture Journos,23
BCDreyer,398146813,US Political Reporting,Pop Culture Journos,23
melenar,16915103,US Political Reporting,Pop Culture Journos,23
kaylawebley,16566825,US Political Reporting,Pop Culture Journos,23
gideonyago,32140449,US Political Reporting,Pop Culture Journos,23
thetomzone,119756545,US Political Reporting,Pop Culture Journos,23
fredgraver,1396671,US Political Reporting,Pop Culture Journos,23
dynamofire,17455195,US Political Reporting,Pop Culture Journos,23
taylortrudon,40184762,US Political Reporting,Pop Culture Journos,23
HiltzikStrat,31311003,US Political Reporting,Pop Culture Journos,23
emmettrensin,1130326134,US Political Reporting,Pop Culture Journos,23
justingeorge,19042788,US Political Reporting,Pop Culture Journos,23
cmcampbell6,116820849,US Political Reporting,Pop Culture Journos,23
justinrocket,58743,US Political Reporting,Pop Culture Journos,23
bellwak,15777758,US Political Reporting,Pop Culture Journos,23
JasonBretWells,389576735,US Political Reporting,Pop Culture Journos,23
kayelbee,20002797,US Political Reporting,Pop Culture Journos,23
chasestrangio,1476133082,US Political Reporting,Pop Culture Journos,23
SteveBattaglio,23330612,US Political Reporting,Pop Culture Journos,23
magicmolly,390546605,US Political Reporting,Pop Culture Journos,23
laurastampler,61069106,US Political Reporting,Pop Culture Journos,23
meredithmo,17069950,US Political Reporting,Pop Culture Journos,23
szacharek,239179240,US Political Reporting,Pop Culture Journos,23
rossluippold,27555164,US Political Reporting,Pop Culture Journos,23
jordan327,29261128,US Political Reporting,Pop Culture Journos,23
anitabadejo,357266664,US Political Reporting,Pop Culture Journos,23
davestopera,15078969,US Political Reporting,Pop Culture Journos,23
jason_koebler,16714347,US Political Reporting,Pop Culture Journos,23
FeldmanAdam,311129949,US Political Reporting,Pop Culture Journos,23
JenAshleyWright,112764405,US Political Reporting,Pop Culture Journos,23
MBennettSmith,189735104,US Political Reporting,Pop Culture Journos,23
thebrandedgirl,45383269,US Political Reporting,Pop Culture Journos,23
matthewferner,187426352,US Political Reporting,Pop Culture Journos,23
TheDweck,98247788,US Political Reporting,Pop Culture Journos,23
Jon_Eiseman,82984939,US Political Reporting,Pop Culture Journos,23
futt,2383591,US Political Reporting,Pop Culture Journos,23
katlamcglynn,8504762,US Political Reporting,Pop Culture Journos,23
alanarusso,16808167,US Political Reporting,Pop Culture Journos,23
rachelholliday,28435333,US Political Reporting,Pop Culture Journos,23
simonwilliam,17586062,US Political Reporting,Pop Culture Journos,23
raywert,1648351,US Political Reporting,Pop Culture Journos,23
deenashanker,322372537,US Political Reporting,Pop Culture Journos,23
alucci,22121969,US Political Reporting,Pop Culture Journos,23
AshleyFetters,23727228,US Political Reporting,Pop Culture Journos,23
ajgoldberg,20574354,US Political Reporting,Pop Culture Journos,23
aliemartell,32517167,US Political Reporting,Pop Culture Journos,23
erikmaza,118452542,US Political Reporting,Pop Culture Journos,23
laurenonizzle,16817799,US Political Reporting,Pop Culture Journos,23
BmoreConetta,183341278,US Political Reporting,Pop Culture Journos,23
toomuchnick,1084,US Political Reporting,Pop Culture Journos,23
rklein90,376882603,US Political Reporting,Pop Culture Journos,23
jenist,52880122,US Political Reporting,Pop Culture Journos,23
timdonnelly,17468313,US Political Reporting,Pop Culture Journos,23
ArielDumas,475306547,US Political Reporting,Pop Culture Journos,23
robertasmithnyt,123374553,US Political Reporting,Pop Culture Journos,23
TheBrockJohnson,128287094,US Political Reporting,Pop Culture Journos,23
STFUParents,33572600,US Political Reporting,Pop Culture Journos,23
michelleruiz,22840327,US Political Reporting,Pop Culture Journos,23
joshhafner,17751265,US Political Reporting,Pop Culture Journos,23
KaleighRogers,192248791,US Political Reporting,Pop Culture Journos,23
sarah_frank,16139175,US Political Reporting,Pop Culture Journos,23
kady,1307791,US Political Reporting,Pop Culture Journos,23
lapresmidi,15651844,US Political Reporting,Pop Culture Journos,23
TessaJeanMiller,260916574,US Political Reporting,Pop Culture Journos,23
WilliamTurton,99012883,US Political Reporting,Pop Culture Journos,23
MzzzMariah,30351387,US Political Reporting,Pop Culture Journos,23
mbradylynch,27637371,US Political Reporting,Pop Culture Journos,23
KrystieLYandoli,47545224,US Political Reporting,Pop Culture Journos,23
chrisgayomali,21003977,US Political Reporting,Pop Culture Journos,23
samimain,227919023,US Political Reporting,Pop Culture Journos,23
thesurfreport,9166602,US Political Reporting,Pop Culture Journos,23
TheSSKate,178051491,US Political Reporting,Pop Culture Journos,23
ivadixit,537193539,US Political Reporting,Pop Culture Journos,23
BoweryBoys,66366331,US Political Reporting,Pop Culture Journos,23
chelseaadelaine,21624678,US Political Reporting,Pop Culture Journos,23
jensabella,17697941,US Political Reporting,Pop Culture Journos,23
mollymulshine,16265541,US Political Reporting,Pop Culture Journos,23
caleweissman,590341660,US Political Reporting,Pop Culture Journos,23
emmajune,17180285,US Political Reporting,Pop Culture Journos,23
annshoket,45438899,US Political Reporting,Pop Culture Journos,23
sarahlovescali,73820064,US Political Reporting,Pop Culture Journos,23
SierraTishgart,126822808,US Political Reporting,Pop Culture Journos,23
elliekrupnick,19633119,US Political Reporting,Pop Culture Journos,23
MikeRoe,7780982,US Political Reporting,Pop Culture Journos,23
